Date,Close
23-Feb-01,4122.16
26-Feb-01,4112.69
27-Feb-01,4069.68
28-Feb-01,4247.04
1-Mar-01,4271.65
2-Mar-01,4095.16
5-Mar-01,3998.12
7-Mar-01,4046.89
8-Mar-01,4056.94
9-Mar-01,3881.96
12-Mar-01,3767.89
13-Mar-01,3540.65
14-Mar-01,3725.03
15-Mar-01,3819.86
16-Mar-01,3745.74
19-Mar-01,3722.49
20-Mar-01,3672.4
21-Mar-01,3791.07
22-Mar-01,3713.97
23-Mar-01,3635.28
26-Mar-01,3636.32
27-Mar-01,3694.82
28-Mar-01,3788.21
29-Mar-01,3751.56
30-Mar-01,3604.38
2-Apr-01,3566.26
3-Apr-01,3605.01
4-Apr-01,3565.65
6-Apr-01,3576
9-Apr-01,3544.08
10-Apr-01,3458.39
11-Apr-01,3325.46
12-Apr-01,3183.77
16-Apr-01,3251.62
17-Apr-01,3312.29
18-Apr-01,3438.75
19-Apr-01,3574.08
20-Apr-01,3583.04
23-Apr-01,3587.01
24-Apr-01,3589.99
25-Apr-01,3600.83
26-Apr-01,3557.19
27-Apr-01,3422.76
30-Apr-01,3519.16
2-May-01,3538.42
3-May-01,3494.48
4-May-01,3514.59
7-May-01,3544.81
8-May-01,3580.37
9-May-01,3586.58
10-May-01,3568.27
11-May-01,3559.77
14-May-01,3568.93
15-May-01,3576.96
16-May-01,3592.06
17-May-01,3669.76
18-May-01,3655.03
21-May-01,3640.1
22-May-01,3640.6
23-May-01,3674.54
24-May-01,3683.2
25-May-01,3659.81
28-May-01,3720.15
29-May-01,3742.07
30-May-01,3662.04
31-May-01,3631.91
1-Jun-01,3557.64
4-Jun-01,3498.38
5-Jun-01,3460.04
6-Jun-01,3457.31
7-Jun-01,3457.24
8-Jun-01,3495.84
11-Jun-01,3509.32
12-Jun-01,3498.39
13-Jun-01,3501.61
14-Jun-01,3453.77
15-Jun-01,3372.94
18-Jun-01,3353.11
19-Jun-01,3410.95
20-Jun-01,3406.05
21-Jun-01,3405.64
22-Jun-01,3381.76
25-Jun-01,3318.67
26-Jun-01,3407.32
27-Jun-01,3411.64
28-Jun-01,3404.86
29-Jun-01,3456.78
2-Jul-01,3426.03
3-Jul-01,3312.29
4-Jul-01,3311.88
5-Jul-01,3317.63
6-Jul-01,3305.78
9-Jul-01,3290.81
10-Jul-01,3328.27
11-Jul-01,3376.21
12-Jul-01,3452.75
13-Jul-01,3453.99
16-Jul-01,3434.83
17-Jul-01,3431.93
18-Jul-01,3383.41
19-Jul-01,3370.93
20-Jul-01,3340.75
23-Jul-01,3330.98
24-Jul-01,3335.08
25-Jul-01,3301.97
26-Jul-01,3259.03
27-Jul-01,3251.53
30-Jul-01,3285.89
31-Jul-01,3329.28
1-Aug-01,3284.17
2-Aug-01,3298.78
3-Aug-01,3325.38
6-Aug-01,3329.95
7-Aug-01,3319.67
8-Aug-01,3302.32
9-Aug-01,3319.61
10-Aug-01,3316.21
13-Aug-01,3287.62
14-Aug-01,3331.89
16-Aug-01,3337.91
17-Aug-01,3296.71
20-Aug-01,3278.92
21-Aug-01,3297.43
23-Aug-01,3308.79
24-Aug-01,3305.51
27-Aug-01,3318.32
28-Aug-01,3313.07
29-Aug-01,3300.62
30-Aug-01,3286.87
31-Aug-01,3244.95
3-Sep-01,3227.12
4-Sep-01,3231.6
5-Sep-01,3228.6
6-Sep-01,3202.55
7-Sep-01,3198.4
10-Sep-01,3183.63
11-Sep-01,3150.4
12-Sep-01,3032.71
13-Sep-01,2987.5
14-Sep-01,2830.12
17-Sep-01,2680.98
18-Sep-01,2782.47
19-Sep-01,2804.16
20-Sep-01,2761.66
21-Sep-01,2600.12
24-Sep-01,2651.78
25-Sep-01,2617.35
26-Sep-01,2667.34
27-Sep-01,2715.5
28-Sep-01,2811.6
1-Oct-01,2795.3
3-Oct-01,2754.95
4-Oct-01,2788.97
5-Oct-01,2812.9
8-Oct-01,2765.37
9-Oct-01,2794.42
10-Oct-01,2896.6
11-Oct-01,2943.69
12-Oct-01,2959.39
15-Oct-01,2976.3
16-Oct-01,2992.46
17-Oct-01,3043.85
18-Oct-01,2981.33
19-Oct-01,3016.84
22-Oct-01,3001.86
23-Oct-01,3061.91
24-Oct-01,3040.16
25-Oct-01,3022.16
29-Oct-01,3009.33
30-Oct-01,2957.45
31-Oct-01,2989.35
1-Nov-01,3049.8
2-Nov-01,3052.6
5-Nov-01,3037.01
6-Nov-01,3068.89
7-Nov-01,3013.94
8-Nov-01,3059.97
9-Nov-01,3079.67
12-Nov-01,3094.14
13-Nov-01,3077.19
14-Nov-01,3113.04
15-Nov-01,3180.23
19-Nov-01,3280.48
20-Nov-01,3231.66
21-Nov-01,3244.09
22-Nov-01,3258.13
23-Nov-01,3252.2
26-Nov-01,3322.77
27-Nov-01,3287.57
28-Nov-01,3294.12
29-Nov-01,3287.56
3-Dec-01,3275.47
4-Dec-01,3320.28
5-Dec-01,3409.64
6-Dec-01,3431.57
7-Dec-01,3436.37
10-Dec-01,3442.89
11-Dec-01,3419.13
12-Dec-01,3412.15
13-Dec-01,3388.59
14-Dec-01,3353.6
18-Dec-01,3335.88
19-Dec-01,3262.67
20-Dec-01,3271.64
21-Dec-01,3235.49
24-Dec-01,3232.97
26-Dec-01,3175.86
27-Dec-01,3131.78
28-Dec-01,3184.44
31-Dec-01,3262.33
1-Jan-02,3246.15
2-Jan-02,3269.16
3-Jan-02,3308.02
4-Jan-02,3375.74
7-Jan-02,3401.8
8-Jan-02,3437.78
9-Jan-02,3400.89
10-Jan-02,3381.96
11-Jan-02,3362.88
14-Jan-02,3407.84
15-Jan-02,3352.52
16-Jan-02,3348.8
17-Jan-02,3401.15
18-Jan-02,3377.05
21-Jan-02,3382.29
22-Jan-02,3368.28
23-Jan-02,3373.07
24-Jan-02,3357.79
25-Jan-02,3332.3
28-Jan-02,3317.64
29-Jan-02,3313.28
30-Jan-02,3298.79
31-Jan-02,3311.03
1-Feb-02,3333.92
4-Feb-02,3317.01
5-Feb-02,3311.73
6-Feb-02,3427.39
7-Feb-02,3436.94
8-Feb-02,3493.92
11-Feb-02,3515.45
12-Feb-02,3497.68
13-Feb-02,3519.87
14-Feb-02,3557.06
15-Feb-02,3602.02
18-Feb-02,3633.93
19-Feb-02,3597.61
20-Feb-02,3558.21
21-Feb-02,3570.46
22-Feb-02,3604.08
25-Feb-02,3613.51
26-Feb-02,3712.74
27-Feb-02,3705.66
28-Feb-02,3562.31
1-Mar-02,3678.75
4-Mar-02,3642.58
5-Mar-02,3641.1
6-Mar-02,3614.44
7-Mar-02,3690.27
8-Mar-02,3656.77
11-Mar-02,3603.97
12-Mar-02,3535.8
13-Mar-02,3569.62
14-Mar-02,3580.83
15-Mar-02,3617.68
18-Mar-02,3613.28
19-Mar-02,3560.32
20-Mar-02,3581.32
21-Mar-02,3536.26
22-Mar-02,3516.11
26-Mar-02,3466.29
27-Mar-02,3459.08
28-Mar-02,3469.35
1-Apr-02,3500.18
2-Apr-02,3505.79
3-Apr-02,3462.99
4-Apr-02,3512.55
5-Apr-02,3500.57
8-Apr-02,3480.17
9-Apr-02,3463.33
10-Apr-02,3479.59
11-Apr-02,3497.67
12-Apr-02,3510.9
15-Apr-02,3461.51
16-Apr-02,3413.72
17-Apr-02,3421.82
18-Apr-02,3420.94
19-Apr-02,3364.4
22-Apr-02,3390.25
23-Apr-02,3403.82
24-Apr-02,3411.92
25-Apr-02,3359.64
26-Apr-02,3371.7
29-Apr-02,3301.21
30-Apr-02,3338.16
2-May-02,3372.56
3-May-02,3380.61
6-May-02,3384.35
7-May-02,3423.75
8-May-02,3435.06
9-May-02,3462.01
10-May-02,3431.32
13-May-02,3442.49
14-May-02,3420.33
15-May-02,3395.59
16-May-02,3355.61
17-May-02,3333.76
20-May-02,3282.81
21-May-02,3186.53
22-May-02,3175.49
23-May-02,3114.05
24-May-02,3255.62
27-May-02,3243.41
28-May-02,3146.83
29-May-02,3160.24
30-May-02,3135.89
31-May-02,3125.73
3-Jun-02,3161.09
4-Jun-02,3191.6
5-Jun-02,3255.52
6-Jun-02,3259.31
7-Jun-02,3217.76
10-Jun-02,3279.49
11-Jun-02,3362.42
12-Jun-02,3344.41
13-Jun-02,3311.16
14-Jun-02,3312.07
17-Jun-02,3323.5
18-Jun-02,3284.54
19-Jun-02,3242.26
20-Jun-02,3264.02
21-Jun-02,3242.75
24-Jun-02,3231.62
25-Jun-02,3214.34
26-Jun-02,3180.89
27-Jun-02,3217.15
28-Jun-02,3244.7
1-Jul-02,3288.71
2-Jul-02,3285.04
3-Jul-02,3310.19
4-Jul-02,3316.77
5-Jul-02,3330.61
8-Jul-02,3357.66
9-Jul-02,3358.58
10-Jul-02,3332.36
11-Jul-02,3290.56
12-Jul-02,3305.83
15-Jul-02,3278.71
16-Jul-02,3229.18
17-Jul-02,3216.07
18-Jul-02,3245.74
19-Jul-02,3230.27
22-Jul-02,3153.34
23-Jul-02,3176.93
24-Jul-02,3107.48
25-Jul-02,3094.96
26-Jul-02,3024.35
29-Jul-02,3030.06
30-Jul-02,2990.91
31-Jul-02,2987.65
1-Aug-02,2975.81
2-Aug-02,2985.01
5-Aug-02,3011.35
6-Aug-02,3023.26
7-Aug-02,3009.48
8-Aug-02,2950.09
9-Aug-02,2976.34
12-Aug-02,3007.85
13-Aug-02,3036.4
14-Aug-02,3020.7
16-Aug-02,3065.9
19-Aug-02,3064.04
20-Aug-02,3089.58
21-Aug-02,3084.38
22-Aug-02,3080.7
23-Aug-02,3119.18
26-Aug-02,3123.6
27-Aug-02,3097.85
28-Aug-02,3099.38
29-Aug-02,3114.16
30-Aug-02,3181.23
2-Sep-02,3187.26
3-Sep-02,3159.77
4-Sep-02,3173.35
5-Sep-02,3181.47
6-Sep-02,3141.11
9-Sep-02,3089.47
11-Sep-02,3125.66
12-Sep-02,3131.34
13-Sep-02,3098.94
16-Sep-02,3076.01
17-Sep-02,3103.9
18-Sep-02,3069.78
19-Sep-02,3040.3
20-Sep-02,3024.35
23-Sep-02,3021.28
24-Sep-02,3022.25
25-Sep-02,3021.08
26-Sep-02,3014.69
27-Sep-02,3037.26
30-Sep-02,2991.36
1-Oct-02,2959.66
3-Oct-02,2938.06
4-Oct-02,2930.51
7-Oct-02,2952.78
8-Oct-02,2973.35
9-Oct-02,2956.89
10-Oct-02,2969.49
11-Oct-02,2995.77
14-Oct-02,3003.39
16-Oct-02,2994.99
17-Oct-02,3006.14
18-Oct-02,3009.76
21-Oct-02,2998.01
22-Oct-02,2965.97
23-Oct-02,2948.96
24-Oct-02,2908.05
25-Oct-02,2875.53
28-Oct-02,2834.41
29-Oct-02,2885.23
30-Oct-02,2888.59
31-Oct-02,2949.32
1-Nov-02,2950.58
4-Nov-02,2987.58
5-Nov-02,2982.39
7-Nov-02,2975.26
8-Nov-02,2956.84
11-Nov-02,2948.04
12-Nov-02,2961.24
13-Nov-02,2960.66
14-Nov-02,2986.56
15-Nov-02,3033.91
18-Nov-02,3057.16
20-Nov-02,3075.48
21-Nov-02,3101.36
22-Nov-02,3141.61
25-Nov-02,3175.56
26-Nov-02,3187.76
27-Nov-02,3174.11
28-Nov-02,3220.75
29-Nov-02,3228.82
2-Dec-02,3270.36
3-Dec-02,3230.14
4-Dec-02,3207.36
5-Dec-02,3229.73
6-Dec-02,3306.29
9-Dec-02,3269.31
10-Dec-02,3289.68
11-Dec-02,3303.27
12-Dec-02,3324.48
13-Dec-02,3342.97
16-Dec-02,3328.39
17-Dec-02,3311.06
18-Dec-02,3333.31
19-Dec-02,3333.86
20-Dec-02,3337.22
23-Dec-02,3329.61
24-Dec-02,3352.77
26-Dec-02,3382.64
27-Dec-02,3398
30-Dec-02,3374.97
31-Dec-02,3377.28
1-Jan-03,3390.12
2-Jan-03,3365.06
3-Jan-03,3357.54
6-Jan-03,3334.89
7-Jan-03,3330.5
8-Jan-03,3357.87
9-Jan-03,3384.2
10-Jan-03,3358.99
13-Jan-03,3327.16
14-Jan-03,3335.35
15-Jan-03,3357.69
16-Jan-03,3373.52
17-Jan-03,3370.39
20-Jan-03,3341.89
21-Jan-03,3354.14
22-Jan-03,3357.04
23-Jan-03,3328.18
24-Jan-03,3287.86
27-Jan-03,3247.71
28-Jan-03,3267.84
29-Jan-03,3238.02
30-Jan-03,3219.88
31-Jan-03,3250.38
3-Feb-03,3279.83
4-Feb-03,3278.13
5-Feb-03,3256.08
6-Feb-03,3305.44
7-Feb-03,3279.77
10-Feb-03,3256.86
11-Feb-03,3261.47
12-Feb-03,3247.51
14-Feb-03,3223.41
17-Feb-03,3282.45
18-Feb-03,3289.09
19-Feb-03,3302.04
20-Feb-03,3303.22
21-Feb-03,3307.2
24-Feb-03,3322.17
25-Feb-03,3281.92
26-Feb-03,3260.48
27-Feb-03,3277.34
28-Feb-03,3283.66
3-Mar-03,3277.27
4-Mar-03,3244.8
5-Mar-03,3226.1
6-Mar-03,3190.35
7-Mar-03,3153.06
10-Mar-03,3125.88
11-Mar-03,3154.91
12-Mar-03,3110.08
13-Mar-03,3108.24
17-Mar-03,3084.91
19-Mar-03,3121.18
20-Mar-03,3192.93
21-Mar-03,3200.15
22-Mar-03,3218.73
24-Mar-03,3140.36
25-Mar-03,3140.42
26-Mar-03,3143.58
27-Mar-03,3116.79
28-Mar-03,3115.44
31-Mar-03,3048.72
1-Apr-03,3080.95
2-Apr-03,3116.99
3-Apr-03,3151.16
4-Apr-03,3167.7
7-Apr-03,3215.24
8-Apr-03,3174.86
9-Apr-03,3141.25
10-Apr-03,3035.33
11-Apr-03,2997.87
15-Apr-03,2997.38
16-Apr-03,3032.32
17-Apr-03,2984.5
21-Apr-03,2996.97
22-Apr-03,2985.54
23-Apr-03,2947.33
24-Apr-03,2937.23
25-Apr-03,2924.03
28-Apr-03,2936.71
29-Apr-03,2950.14
30-Apr-03,2959.79
2-May-03,2966.63
5-May-03,2975.47
6-May-03,2993
7-May-03,2980.74
8-May-03,2961.6
9-May-03,2950
12-May-03,2942.78
13-May-03,2960.62
14-May-03,2993.94
15-May-03,3012.97
16-May-03,3056.58
19-May-03,3043.89
20-May-03,3062.92
21-May-03,3057.09
22-May-03,3040.79
23-May-03,3049.84
26-May-03,3096.69
27-May-03,3081.94
28-May-03,3130.46
29-May-03,3164.25
30-May-03,3180.75
2-Jun-03,3206.38
3-Jun-03,3181.97
4-Jun-03,3216.49
5-Jun-03,3262.2
6-Jun-03,3303.24
9-Jun-03,3337.31
10-Jun-03,3289.55
11-Jun-03,3314.6
12-Jun-03,3337.3
13-Jun-03,3354.14
16-Jun-03,3336.64
17-Jun-03,3431.03
18-Jun-03,3430.96
19-Jun-03,3454.6
20-Jun-03,3499.5
23-Jun-03,3461.38
24-Jun-03,3447.45
25-Jun-03,3517.27
26-Jun-03,3552.4
27-Jun-03,3583.06
30-Jun-03,3607.13
1-Jul-03,3604.43
2-Jul-03,3601.39
3-Jul-03,3639.89
4-Jul-03,3622.34
7-Jul-03,3612.53
8-Jul-03,3629.68
9-Jul-03,3620.79
10-Jul-03,3679.63
11-Jul-03,3676.26
14-Jul-03,3720.75
15-Jul-03,3686.34
16-Jul-03,3721.65
17-Jul-03,3668.91
18-Jul-03,3647.58
21-Jul-03,3569.58
22-Jul-03,3554.13
23-Jul-03,3577.89
24-Jul-03,3668.07
25-Jul-03,3726.46
28-Jul-03,3739.76
29-Jul-03,3764.44
30-Jul-03,3780.42
31-Jul-03,3792.61
1-Aug-03,3815.31
4-Aug-03,3832.5
5-Aug-03,3765.82
6-Aug-03,3741.66
7-Aug-03,3806.83
8-Aug-03,3883.76
11-Aug-03,3893.41
12-Aug-03,3889.41
13-Aug-03,3926.07
14-Aug-03,3921.2
18-Aug-03,3977.73
19-Aug-03,4006.91
20-Aug-03,4056.6
21-Aug-03,4095.39
22-Aug-03,4125.12
25-Aug-03,4004.63
26-Aug-03,4152.29
27-Aug-03,4205.56
28-Aug-03,4212.29
29-Aug-03,4244.73
1-Sep-03,4324.76
2-Sep-03,4339.2
3-Sep-03,4257.94
4-Sep-03,4310.51
5-Sep-03,4369.17
8-Sep-03,4434.25
9-Sep-03,4425.2
10-Sep-03,4434.26
11-Sep-03,4393.13
12-Sep-03,4305.91
15-Sep-03,4193.83
16-Sep-03,4274.75
17-Sep-03,4235.35
18-Sep-03,4134.15
19-Sep-03,4217.12
22-Sep-03,4151.72
23-Sep-03,4231.69
24-Sep-03,4356.39
25-Sep-03,4297.15
26-Sep-03,4382.57
29-Sep-03,4402.05
30-Sep-03,4453.24
1-Oct-03,4455.08
3-Oct-03,4552.92
6-Oct-03,4631.39
7-Oct-03,4632.94
8-Oct-03,4634.86
9-Oct-03,4698.68
10-Oct-03,4768.9
13-Oct-03,4849.27
14-Oct-03,4782.03
15-Oct-03,4855.26
16-Oct-03,4887.32
17-Oct-03,4930.53
20-Oct-03,4851.67
21-Oct-03,4755.72
22-Oct-03,4741.2
23-Oct-03,4648.41
24-Oct-03,4757.37
25-Oct-03,4802.28
27-Oct-03,4698.28
28-Oct-03,4707.8
29-Oct-03,4744.1
30-Oct-03,4780.52
31-Oct-03,4906.87
3-Nov-03,5063.03
4-Nov-03,5097.84
5-Nov-03,5064.91
6-Nov-03,5047.54
7-Nov-03,4971.57
10-Nov-03,4998.57
11-Nov-03,5030.64
12-Nov-03,5005.77
13-Nov-03,4949.16
14-Nov-03,4865.83
15-Nov-03,4911.76
17-Nov-03,4940.23
18-Nov-03,4891.13
19-Nov-03,4823.73
20-Nov-03,4771.23
21-Nov-03,4838.54
24-Nov-03,4822.15
25-Nov-03,4894.59
27-Nov-03,4989.04
28-Nov-03,5044.82
1-Dec-03,5160.85
2-Dec-03,5186.08
3-Dec-03,5221.9
4-Dec-03,5225.9
5-Dec-03,5131.72
8-Dec-03,5131.54
9-Dec-03,5229.34
10-Dec-03,5285.54
11-Dec-03,5299.96
12-Dec-03,5315.81
15-Dec-03,5390.88
16-Dec-03,5437.05
17-Dec-03,5418.23
18-Dec-03,5455
19-Dec-03,5541.35
22-Dec-03,5577.96
23-Dec-03,5564.33
24-Dec-03,5641.92
26-Dec-03,5699.24
29-Dec-03,5797.33
30-Dec-03,5791.85
31-Dec-03,5838.96
1-Jan-04,5915.47
2-Jan-04,6026.59
5-Jan-04,6039
6-Jan-04,5943.64
7-Jan-04,5957.02
8-Jan-04,6108.54
9-Jan-04,6119.59
12-Jan-04,6067.76
13-Jan-04,6132.97
14-Jan-04,6194.11
15-Jan-04,6063.91
16-Jan-04,5946.19
19-Jan-04,6064.1
20-Jan-04,5922.11
21-Jan-04,5758.19
22-Jan-04,5593.74
23-Jan-04,5816.64
27-Jan-04,5993.06
28-Jan-04,5876.05
29-Jan-04,5802.75
30-Jan-04,5695.67
3-Feb-04,5620.98
4-Feb-04,5756.76
5-Feb-04,5720.63
6-Feb-04,5786.35
9-Feb-04,5926.22
10-Feb-04,5932.52
11-Feb-04,5949.78
12-Feb-04,5936.96
13-Feb-04,6011.66
16-Feb-04,6012.35
17-Feb-04,6035.8
18-Feb-04,6027.02
19-Feb-04,5855.1
20-Feb-04,5850.72
23-Feb-04,5698.04
24-Feb-04,5734.44
25-Feb-04,5618.15
26-Feb-04,5567.12
27-Feb-04,5667.51
1-Mar-04,5823.17
3-Mar-04,5842.2
4-Mar-04,5815.87
5-Mar-04,5880.35
8-Mar-04,5935.19
9-Mar-04,5850.61
10-Mar-04,5759.29
11-Mar-04,5649.86
12-Mar-04,5700.4
15-Mar-04,5520.66
16-Mar-04,5525.09
17-Mar-04,5535.69
18-Mar-04,5414.94
19-Mar-04,5443.44
22-Mar-04,5365.4
23-Mar-04,5400.99
24-Mar-04,5395.28
25-Mar-04,5414.44
26-Mar-04,5528.94
29-Mar-04,5571.37
30-Mar-04,5520.44
31-Mar-04,5590.6
1-Apr-04,5740.85
2-Apr-04,5788.08
5-Apr-04,5838.02
6-Apr-04,5822.42
7-Apr-04,5815.13
8-Apr-04,5838.45
12-Apr-04,5783.79
13-Apr-04,5904.52
15-Apr-04,5843.97
16-Apr-04,5862.82
17-Apr-04,5861.63
19-Apr-04,5800.54
20-Apr-04,5804.81
21-Apr-04,5876.42
22-Apr-04,5924.18
23-Apr-04,5925.58
27-Apr-04,5712.28
28-Apr-04,5713.09
29-Apr-04,5668.43
30-Apr-04,5655.09
3-May-04,5584.99
4-May-04,5647.15
5-May-04,5686.19
6-May-04,5757.3
7-May-04,5669.58
10-May-04,5555.84
11-May-04,5325.9
12-May-04,5358.35
13-May-04,5399.47
14-May-04,5069.87
17-May-04,4505.16
18-May-04,4877.02
19-May-04,5006.1
20-May-04,4932.11
21-May-04,4961.57
24-May-04,5123.23
25-May-04,5102.22
26-May-04,5081.95
27-May-04,5058.55
28-May-04,4835.39
31-May-04,4759.62
1-Jun-04,4835.12
2-Jun-04,4923.69
3-Jun-04,4817.99
4-Jun-04,4889
7-Jun-04,4938.15
8-Jun-04,4962.63
9-Jun-04,4963.75
10-Jun-04,4944.64
11-Jun-04,4832.71
14-Jun-04,4746.01
15-Jun-04,4814.85
16-Jun-04,4788.8
17-Jun-04,4839.88
18-Jun-04,4769.99
21-Jun-04,4738.62
22-Jun-04,4735.86
23-Jun-04,4644
24-Jun-04,4708.55
25-Jun-04,4756.39
28-Jun-04,4837.6
29-Jun-04,4841.38
30-Jun-04,4795.46
1-Jul-04,4874.05
2-Jul-04,4870.58
5-Jul-04,4843.77
6-Jul-04,4928.59
7-Jul-04,4955.97
8-Jul-04,4843.84
9-Jul-04,4945.48
12-Jul-04,4944.54
13-Jul-04,4898.99
14-Jul-04,4848.3
15-Jul-04,4888.19
16-Jul-04,4951.17
19-Jul-04,4975.4
20-Jul-04,4957.88
21-Jul-04,4993.76
22-Jul-04,5054.29
23-Jul-04,5073.34
26-Jul-04,5118.17
27-Jul-04,5075.88
28-Jul-04,5070.29
29-Jul-04,5120.45
30-Jul-04,5170.32
2-Aug-04,5202.53
3-Aug-04,5194.63
4-Aug-04,5169.07
5-Aug-04,5252.78
6-Aug-04,5196.99
9-Aug-04,5233.21
10-Aug-04,5252.05
11-Aug-04,5175.16
12-Aug-04,5139.77
13-Aug-04,5102.92
16-Aug-04,5102.37
17-Aug-04,5102.94
18-Aug-04,5038.28
19-Aug-04,5123.65
20-Aug-04,5064.66
23-Aug-04,5033.69
24-Aug-04,5067.39
25-Aug-04,5088.56
26-Aug-04,5135.45
27-Aug-04,5117.01
30-Aug-04,5186.45
31-Aug-04,5192.08
1-Sep-04,5210.85
2-Sep-04,5198.72
3-Sep-04,5218.46
6-Sep-04,5246.23
7-Sep-04,5264.67
8-Sep-04,5298.16
9-Sep-04,5298.23
10-Sep-04,5370.05
13-Sep-04,5397.46
14-Sep-04,5428.77
15-Sep-04,5420.09
16-Sep-04,5477.68
17-Sep-04,5561.15
20-Sep-04,5545.82
21-Sep-04,5605.93
22-Sep-04,5616.87
23-Sep-04,5539.48
24-Sep-04,5527.75
27-Sep-04,5511.81
28-Sep-04,5462.61
29-Sep-04,5527.56
30-Sep-04,5583.61
1-Oct-04,5675.54
4-Oct-04,5766.3
5-Oct-04,5758.67
6-Oct-04,5713.75
7-Oct-04,5773.66
8-Oct-04,5776.85
9-Oct-04,5757.93
11-Oct-04,5717.54
12-Oct-04,5676.73
14-Oct-04,5713.1
15-Oct-04,5686.73
18-Oct-04,5679.83
19-Oct-04,5738.11
20-Oct-04,5673.02
21-Oct-04,5641.06
25-Oct-04,5581.49
26-Oct-04,5651.09
27-Oct-04,5662.87
28-Oct-04,5715.62
29-Oct-04,5672.27
1-Nov-04,5704.1
2-Nov-04,5754.76
3-Nov-04,5842.54
4-Nov-04,5832.88
5-Nov-04,5891.36
8-Nov-04,5930.47
9-Nov-04,5929.6
10-Nov-04,5973.75
11-Nov-04,5954.31
12-Nov-04,5964.01
16-Nov-04,5996.7
17-Nov-04,6016.58
18-Nov-04,6025.47
19-Nov-04,5961.71
22-Nov-04,5963.8
23-Nov-04,6009.86
24-Nov-04,6035.95
25-Nov-04,6035.03
29-Nov-04,6157.77
30-Nov-04,6234.29
1-Dec-04,6227.83
2-Dec-04,6328.43
3-Dec-04,6322.76
6-Dec-04,6322.5
7-Dec-04,6316.28
8-Dec-04,6261.52
9-Dec-04,6304.27
10-Dec-04,6233.54
13-Dec-04,6268.72
14-Dec-04,6325.53
15-Dec-04,6402.29
16-Dec-04,6420.38
17-Dec-04,6346.48
20-Dec-04,6403
21-Dec-04,6451.3
22-Dec-04,6413.66
23-Dec-04,6441.85
24-Dec-04,6498.06
27-Dec-04,6513.03
28-Dec-04,6563.48
